Volcano_ID,Volcano_Name,Volcano_Image,Volcano_Type,Country,epoch_period,Latitude,Longitude,price,quantity
706,Gada Ale,https://volcano.si.edu/gallery/photos/GVP-09905.jpg,Stratovolcano,Ethiopia,holocene,13.975N,40.408E,100,99
707,Gademota Caldera,https://volcano.si.edu/includes/images/noimage.jpg,Caldera,Ethiopia,pleistocene,7.88N,38.6E,100,99
708,Gaesafjoll,https://volcano.si.edu/includes/images/noimage.jpg,Tuya,Iceland,pleistocene,65.775N,16.88W,100,99
709,Gaeta Bay Volcanic Field,https://volcano.si.edu/includes/images/noimage.jpg,Submarine,Italy,pleistocene,40.978N,13.663E,100,99
710,Gajajima,https://volcano.si.edu/gallery/photos/GVP-11797.jpg,Stratovolcano,Japan,pleistocene,29.904N,129.541E,100,99
711,Galan  Cerro,https://volcano.si.edu/includes/images/noimage.jpg,Caldera,Argentina,pleistocene,25.93S,66.92W,100,99
712,Galapagos Rift,https://volcano.si.edu/gallery/photos/GVP-11883.jpg,Submarine,Undersea Features,holocene,0.792N,86.15W,100,99
713,Galeras,https://volcano.si.edu/gallery/photos/GVP-04376.jpg,Complex,Colombia,holocene,1.22N,77.37W,100,99
714,Gallego,https://volcano.si.edu/gallery/photos/GVP-11103.jpg,Volcanic field,Solomon Islands,holocene,9.35S,159.73E,100,99
715,Galunggung,https://volcano.si.edu/gallery/photos/GVP-01061.jpg,Stratovolcano,Indonesia,holocene,7.25S,108.058E,100,99
716,Gamalama,https://volcano.si.edu/gallery/photos/GVP-05821.jpg,Stratovolcano(es),Indonesia,holocene,0.8N,127.33E,100,99
717,Gamble,https://volcano.si.edu/includes/images/noimage.jpg,Submarine,Undersea Features,pleistocene,27.2S,177.41W,100,99
718,Gamchen,https://volcano.si.edu/gallery/photos/GVP-10354.jpg,Complex,Russia,holocene,54.974N,160.703E,100,99
719,Gamkonora,https://volcano.si.edu/gallery/photos/GVP-01287.jpg,Stratovolcano,Indonesia,holocene,1.38N,127.53E,100,99
720,Gandom Beryan,https://volcano.si.edu/includes/images/noimage.jpg,Unknown,Iran,pleistocene,31.343N,57.517E,100,99
721,Gankyoji,https://volcano.si.edu/includes/images/noimage.jpg,Stratovolcano,Japan,pleistocene,36.054N,136.743E,100,99
722,Ganto-Kamuro,https://volcano.si.edu/includes/images/noimage.jpg,Stratovolcano(es),Japan,pleistocene,38.196N,140.48E,100,99
723,Gaojianshi,https://volcano.si.edu/includes/images/noimage.jpg,Unknown,China,pleistocene,17N,112.5E,100,99
724,Gareloi,https://volcano.si.edu/gallery/photos/GVP-12000.jpg,Stratovolcano,United States,holocene,51.79N,178.794W,100,99
725,Garibaldi,https://volcano.si.edu/gallery/photos/GVP-02713.jpg,Stratovolcano,Canada,holocene,49.85N,123W,100,99
726,Garibaldi Lake,https://volcano.si.edu/gallery/photos/GVP-02714.jpg,Volcanic field,Canada,holocene,49.933N,123W,100,99
727,Garove,https://volcano.si.edu/gallery/photos/GVP-11522.jpg,Stratovolcano,Papua New Guinea,holocene,4.687S,149.511E,100,99
728,Garu  Morne,https://volcano.si.edu/includes/images/noimage.jpg,Stratovolcano,Saint Vincent and the Grenadines,pleistocene,13.292N,61.2W,100,99
729,Garua Harbour,https://volcano.si.edu/gallery/photos/GVP-11120.jpg,Volcanic field,Papua New Guinea,holocene,5.3S,150.07E,100,99
730,Gassan,https://volcano.si.edu/includes/images/noimage.jpg,Stratovolcano,Japan,pleistocene,38.546N,140.03E,100,99
731,Gate Mountains,https://volcano.si.edu/includes/images/noimage.jpg,Unknown,Philippines,pleistocene,12.6N,123.997E,100,99
732,Gaua,https://volcano.si.edu/gallery/photos/GVP-08533.jpg,Stratovolcano,Vanuatu,holocene,14.27S,167.5E,100,99
733,Gaussberg,https://volcano.si.edu/includes/images/noimage.jpg,Cone,Antarctica,pleistocene,66.78S,89.3E,100,99
734,Gavilantepeque  Cerro,https://volcano.si.edu/includes/images/noimage.jpg,Shield,Honduras,pleistocene,14N,87.18W,100,99
735,Gedamsa,https://volcano.si.edu/gallery/photos/GVP-11161.jpg,Caldera,Ethiopia,holocene,8.357N,39.188E,100,99
736,Gede,https://volcano.si.edu/includes/images/noimage.jpg,Unknown,Indonesia,pleistocene,5.93S,106.07E,100,99
737,Gede-Pangrango,https://volcano.si.edu/gallery/photos/GVP-12032.jpg,Stratovolcano(es),Indonesia,holocene,6.786S,106.983E,100,99
738,Gelai,https://volcano.si.edu/includes/images/noimage.jpg,Shield,Tanzania,pleistocene,2.6S,36.1E,100,99
739,Gemelos-Saladillo,https://volcano.si.edu/includes/images/noimage.jpg,Pyroclastic cone(s),Argentina,pleistocene,24.75S,66.17W,100,99
740,Genovesa,https://volcano.si.edu/gallery/photos/GVP-11032.jpg,Shield,Ecuador,holocene,0.32N,89.958W,100,99
741,Geodesistov,https://volcano.si.edu/gallery/photos/GVP-12624.jpg,Shield,Russia,pleistocene,56.33N,158.67E,100,99
742,Geronimo,https://volcano.si.edu/includes/images/noimage.jpg,Volcanic field,United States,pleistocene,32.5N,109.25W,100,99
743,Gertrude Creek,https://volcano.si.edu/includes/images/noimage.jpg,Pyroclastic cone,United States,pleistocene,58.034N,156.146W,100,99
744,Getsuyo Seamount,https://volcano.si.edu/includes/images/noimage.jpg,Submarine,Japan,pleistocene,29.306N,140.471E,100,99
745,Geureudong,https://volcano.si.edu/gallery/photos/GVP-12034.jpg,Stratovolcano,Indonesia,pleistocene,4.813N,96.82E,100,99
746,Geureugoh,https://volcano.si.edu/includes/images/noimage.jpg,Fissure vent(s),Indonesia,pleistocene,5.15N,96.67E,100,99
747,Geysir,https://volcano.si.edu/gallery/photos/GVP-12056.jpg,Stratovolcano,Iceland,pleistocene,64.32N,20.3W,100,99
748,Gharyan Volcanic Field,https://volcano.si.edu/includes/images/noimage.jpg,Stratovolcano(es),Libya,pleistocene,32N,13.25E,100,99
749,Ghegham Volcanic Ridge,https://volcano.si.edu/gallery/photos/GVP-11105.jpg,Volcanic field,Armenia,holocene,40.283N,45E,100,99
750,Giggenbach,https://volcano.si.edu/gallery/photos/GVP-11872.jpg,Submarine,New Zealand,holocene,30.036S,178.712W,100,99
751,Gilbert,https://volcano.si.edu/includes/images/noimage.jpg,Stratovolcano,United States,pleistocene,54.25N,165.65W,100,99
752,Gilibanta,https://volcano.si.edu/includes/images/noimage.jpg,Stratovolcano?,Indonesia,pleistocene,8.42S,119.32E,100,99
753,Giljanes,https://volcano.si.edu/includes/images/noimage.jpg,Submarine,New Zealand,pleistocene,34.775S,178.579E,100,99
754,Giluwe,https://volcano.si.edu/includes/images/noimage.jpg,Shield,Papua New Guinea,pleistocene,6.05S,143.88E,100,99
755,Girekol,https://volcano.si.edu/includes/images/noimage.jpg,Shield,Turkey,pleistocene,39.104N,43.426E,100,99
756,Glacier Peak,https://volcano.si.edu/gallery/photos/GVP-02762.jpg,Stratovolcano,United States,holocene,48.112N,121.113W,100,99
757,Gloria  La,https://volcano.si.edu/gallery/photos/GVP-08582.jpg,Volcanic field,Mexico,holocene,19.33N,97.25W,100,99
758,Goat Rocks,https://volcano.si.edu/includes/images/noimage.jpg,Stratovolcano,United States,pleistocene,46.5N,121.4W,100,99
759,Golaya,https://volcano.si.edu/gallery/photos/GVP-11314.jpg,Stratovolcano,Russia,pleistocene,52.263N,157.787E,100,99
760,Golden Trout Creek,https://volcano.si.edu/gallery/photos/GVP-10244.jpg,Volcanic field,United States,pleistocene,36.358N,118.32W,100,99
761,Gollu Dag,https://volcano.si.edu/gallery/photos/GVP-12567.jpg,Lava dome,Turkey,holocene,38.25N,34.57E,100,99
762,Goodenough,https://volcano.si.edu/gallery/photos/GVP-10770.jpg,Volcanic field,Papua New Guinea,holocene,9.358S,150.246E,100,99
763,Goose Nest,https://volcano.si.edu/includes/images/noimage.jpg,Shield,United States,pleistocene,42.788N,122.154W,100,99
764,Goosenest,https://volcano.si.edu/includes/images/noimage.jpg,Shield,United States,pleistocene,41.722N,122.22W,100,99
765,Gora Desantnaya,https://volcano.si.edu/includes/images/noimage.jpg,Stratovolcano,Russia,pleistocene,46.192N,150.369E,100,99
766,Gordon,https://volcano.si.edu/gallery/photos/GVP-09452.jpg,Pyroclastic cone(s),United States,pleistocene,62.13N,143.08W,100,99
767,Gorely,https://volcano.si.edu/gallery/photos/GVP-02309.jpg,Caldera,Russia,holocene,52.559N,158.03E,100,99
768,Gorny Institute,https://volcano.si.edu/gallery/photos/GVP-11777.jpg,Stratovolcano,Russia,holocene,57.33N,160.2E,100,99
769,Gough Island,https://volcano.si.edu/includes/images/noimage.jpg,Shield,United Kingdom,pleistocene,40.32S,9.93W,100,99
770,Graciosa,https://volcano.si.edu/gallery/photos/GVP-12002.jpg,Stratovolcano,Portugal,holocene,39.02N,27.97W,100,99
771,Gran Canaria,https://volcano.si.edu/gallery/photos/GVP-08898.jpg,Fissure vent(s),Spain,holocene,28N,15.58W,100,99
772,Granada,https://volcano.si.edu/gallery/photos/GVP-08233.jpg,Fissure vent(s),Nicaragua,holocene,11.9N,85.979W,100,99
773,Grand Bonhomme,https://volcano.si.edu/includes/images/noimage.jpg,Stratovolcano,Saint Vincent and the Grenadines,pleistocene,13.22N,61.208W,100,99
774,Grande  Cerro,https://volcano.si.edu/includes/images/noimage.jpg,Fissure vent(s),United States,pleistocene,43.45N,112.83W,100,99
775,Grande  Cerro,https://volcano.si.edu/includes/images/noimage.jpg,Volcanic field,Mexico,pleistocene,19.62N,97.93W,100,99
776,Great Sitkin,https://volcano.si.edu/gallery/photos/GVP-08562.jpg,Stratovolcano,United States,holocene,52.076N,176.13W,100,99
777,Grensdalur,https://volcano.si.edu/gallery/photos/GVP-12085.jpg,Stratovolcano,Iceland,pleistocene,64.02N,21.17W,100,99
778,Griggs,https://volcano.si.edu/gallery/photos/GVP-05321.jpg,Stratovolcano,United States,holocene,58.354N,155.092W,100,99
779,Grille  La,https://volcano.si.edu/gallery/photos/GVP-10455.jpg,Shield,Comoros,holocene,11.47S,43.33E,100,99
780,Grimsnes,https://volcano.si.edu/gallery/photos/GVP-12065.jpg,Crater rows,Iceland,holocene,64.05N,20.883W,100,99
781,Grimsvotn,https://volcano.si.edu/gallery/photos/GVP-11195.jpg,Caldera,Iceland,holocene,64.416N,17.316W,100,99
782,Groppo,https://volcano.si.edu/gallery/photos/GVP-12572.jpg,Volcanic field,Ethiopia,holocene,11.816N,40.242E,100,99
783,Guadalupe,https://volcano.si.edu/gallery/photos/GVP-09371.jpg,Shield,Mexico,holocene,29.07N,118.28W,100,99
784,Guagua Pichincha,https://volcano.si.edu/gallery/photos/GVP-11665.jpg,Stratovolcano,Ecuador,holocene,0.171S,78.598W,100,99
785,Guallatiri,https://volcano.si.edu/gallery/photos/GVP-11229.jpg,Stratovolcano,Chile,holocene,18.42S,69.092W,100,99
786,Guayaques,https://volcano.si.edu/gallery/photos/GVP-11124.jpg,Lava dome(s),Chile,holocene,22.895S,67.566W,100,99
787,Guazapa,https://volcano.si.edu/gallery/photos/GVP-07243.jpg,Stratovolcano,El Salvador,holocene,13.9N,89.12W,100,99
788,Gufa,https://volcano.si.edu/gallery/photos/GVP-11217.jpg,Volcanic field,Eritrea,holocene,12.55N,42.53E,100,99
789,Guguan,https://volcano.si.edu/gallery/photos/GVP-09950.jpg,Stratovolcano,United States,holocene,17.307N,145.845E,100,99
790,Guistepeque Volcanic Field,https://volcano.si.edu/includes/images/noimage.jpg,Pyroclastic cone(s),Guatemala,pleistocene,14.5N,89.733W,100,99
791,Guntur,https://volcano.si.edu/gallery/photos/GVP-01057.jpg,Complex,Indonesia,holocene,7.143S,107.841E,100,99
792,Gunungapi Wetar,https://volcano.si.edu/includes/images/noimage.jpg,Stratovolcano,Indonesia,holocene,6.642S,126.65E,100,99
793,Gölcük,https://volcano.si.edu/includes/images/noimage.jpg,Caldera,Turkey,pleistocene,37.72N,30.492E,100,99
794,Hachijojima,https://volcano.si.edu/gallery/photos/GVP-08944.jpg,Stratovolcano(es),Japan,holocene,33.137N,139.766E,100,99
795,Hachimantai,https://volcano.si.edu/gallery/photos/GVP-08916.jpg,Stratovolcano,Japan,holocene,39.958N,140.854E,100,99
796,Hackamore,https://volcano.si.edu/includes/images/noimage.jpg,Volcanic field,United States,pleistocene,41.67N,121.17W,100,99
797,Hagen,https://volcano.si.edu/includes/images/noimage.jpg,Stratovolcano(es),Papua New Guinea,pleistocene,5.77S,144.03E,100,99
798,Hainan Volcanic Field,https://volcano.si.edu/gallery/photos/GVP-12558.jpg,Pyroclastic cone(s),China,holocene,19.905N,110.229E,100,99
799,Hakkodasan,https://volcano.si.edu/gallery/photos/GVP-05677.jpg,Stratovolcano(es),Japan,holocene,40.659N,140.877E,100,99
800,Hakodateyama,https://volcano.si.edu/includes/images/noimage.jpg,Stratovolcano,Japan,pleistocene,41.757N,140.708E,100,99
801,Hakoneyama,https://volcano.si.edu/gallery/photos/GVP-01411.jpg,Complex,Japan,holocene,35.233N,139.021E,100,99
802,Hakusan,https://volcano.si.edu/gallery/photos/GVP-05811.jpg,Stratovolcano,Japan,holocene,36.155N,136.771E,100,99
803,Haleakala,https://volcano.si.edu/gallery/photos/GVP-03603.jpg,Shield,United States,holocene,20.708N,156.25W,100,99
804,Halimun,https://volcano.si.edu/includes/images/noimage.jpg,Stratovolcano,Indonesia,pleistocene,6.72S,106.45E,100,99
805,Halimun-Talaga,https://volcano.si.edu/includes/images/noimage.jpg,Stratovolcano,Indonesia,pleistocene,6.846S,106.563E,100,99
806,Halla,https://volcano.si.edu/gallery/photos/GVP-02537.jpg,Shield,South Korea,holocene,33.361N,126.53E,100,99
807,Halvdan,https://volcano.si.edu/includes/images/noimage.jpg,Explosion crater,Norway,pleistocene,79.33N,13.5E,100,99
808,Hamiding,https://volcano.si.edu/includes/images/noimage.jpg,Unknown,Indonesia,pleistocene,1.62N,127.82E,100,99
809,Hanamagari,https://volcano.si.edu/includes/images/noimage.jpg,Stratovolcano(es),Japan,pleistocene,36.408N,138.649E,100,99
810,Hanang,https://volcano.si.edu/includes/images/noimage.jpg,Stratovolcano,Tanzania,pleistocene,4.43S,35.4E,100,99
811,Haneyama,https://volcano.si.edu/includes/images/noimage.jpg,Shield,Japan,pleistocene,33.228N,131.133E,100,99
812,Hanish,https://volcano.si.edu/gallery/photos/GVP-11723.jpg,Shield,Yemen,holocene,13.72N,42.73E,100,99
813,Hankow Reef,https://volcano.si.edu/gallery/photos/GVP-11546.jpg,Submarine,Papua New Guinea,holocene,4.883S,146.717E,100,99
814,Hargy,https://volcano.si.edu/gallery/photos/GVP-11119.jpg,Stratovolcano,Papua New Guinea,holocene,5.33S,151.1E,100,99
815,Harrat Ash Shaam,https://volcano.si.edu/gallery/photos/GVP-11997.jpg,Volcanic field,Syria,holocene,32.333N,37.583E,100,99
816,Haruj,https://volcano.si.edu/gallery/photos/GVP-08960.jpg,Volcanic field,Libya,pleistocene,27.25N,17.5E,100,99
817,Haruman,https://volcano.si.edu/includes/images/noimage.jpg,Lava dome,Indonesia,pleistocene,7.074S,107.943E,100,99
818,Harunasan,https://volcano.si.edu/gallery/photos/GVP-02021.jpg,Stratovolcano,Japan,holocene,36.477N,138.851E,100,99
819,Hasan Dagi,https://volcano.si.edu/gallery/photos/GVP-01575.jpg,Stratovolcano,Turkey,holocene,38.13N,34.17E,100,99
820,Haungaroa,https://volcano.si.edu/includes/images/noimage.jpg,Submarine,New Zealand,pleistocene,32.617S,179.624W,100,99
821,Haut Dong Nai,https://volcano.si.edu/includes/images/noimage.jpg,Volcanic field,Vietnam,pleistocene,11.617N,108.017E,100,99
822,Haut Song Be,https://volcano.si.edu/includes/images/noimage.jpg,Volcanic field,Cambodia,pleistocene,12.05N,107.25E,100,99
823,Hautere,https://volcano.si.edu/includes/images/noimage.jpg,Stratovolcano,New Zealand,pleistocene,46.55S,166.9E,100,99
824,Havre Seamount,https://volcano.si.edu/includes/images/noimage.jpg,Submarine,New Zealand,holocene,31.08S,179.033W,100,99
825,Hayes,https://volcano.si.edu/gallery/photos/GVP-09540.jpg,Stratovolcano,United States,holocene,61.64N,152.411W,100,99
826,Haylah  Jibal al,https://volcano.si.edu/includes/images/noimage.jpg,Cone,Saudi Arabia,pleistocene,18.515N,42.051E,100,99
827,Haylan  Jabal,https://volcano.si.edu/gallery/photos/GVP-12584.jpg,Volcanic field,Yemen,holocene,15.4N,45.1E,100,99
828,Hayli Gubbi,https://volcano.si.edu/gallery/photos/GVP-09901.jpg,Shield,Ethiopia,holocene,13.51N,40.722E,100,99
829,Healy,https://volcano.si.edu/gallery/photos/GVP-11691.jpg,Submarine,New Zealand,holocene,35.004S,178.973E,100,99
830,Heard,https://volcano.si.edu/gallery/photos/GVP-00330.jpg,Stratovolcano,Australia,holocene,53.106S,73.513E,100,99
831,Heart Peaks,https://volcano.si.edu/gallery/photos/GVP-12646.jpg,Shield,Canada,holocene,58.6N,131.97W,100,99
832,Hecar,https://volcano.si.edu/includes/images/noimage.jpg,Stratovolcano,Chile,pleistocene,23.23S,67.75W,100,99
833,Heibei Plain,https://volcano.si.edu/includes/images/noimage.jpg,Unknown,China,pleistocene,38N,117.5E,100,99
834,Heidarspordar,https://volcano.si.edu/gallery/photos/GVP-06013.jpg,Fissure vent,Iceland,holocene,65.583N,16.817W,100,99
835,Hekla,https://volcano.si.edu/gallery/photos/GVP-06068.jpg,Stratovolcano,Iceland,holocene,63.983N,19.666W,100,99
836,Helgrindur,https://volcano.si.edu/gallery/photos/GVP-07743.jpg,Pyroclastic cone(s),Iceland,holocene,64.866N,23.283W,100,99
837,Hell's Half Acre,https://volcano.si.edu/gallery/photos/GVP-10283.jpg,Shield,United States,holocene,43.5N,112.45W,100,99
838,Hengill,https://volcano.si.edu/gallery/photos/GVP-07587.jpg,Crater rows,Iceland,holocene,64.083N,21.416W,100,99
839,Herbert,https://volcano.si.edu/gallery/photos/GVP-04556.jpg,Stratovolcano,United States,holocene,52.742N,170.111W,100,99
840,Herdubreid,https://volcano.si.edu/includes/images/noimage.jpg,Tuya,Iceland,pleistocene,65.18N,16.35W,100,99
841,Hertali,https://volcano.si.edu/gallery/photos/GVP-11728.jpg,Fissure vent,Ethiopia,holocene,9.78N,40.33E,100,99
842,Hierro,https://volcano.si.edu/gallery/photos/GVP-08755.jpg,Shield,Spain,holocene,27.73N,18.03W,100,99
843,Hijiori,https://volcano.si.edu/gallery/photos/GVP-10520.jpg,Caldera,Japan,holocene,38.599N,140.162E,100,99
844,Himeshima Volcanic Group,https://volcano.si.edu/includes/images/noimage.jpg,Lava dome(s),Japan,pleistocene,33.718N,131.669E,100,99
845,Hinepuia,https://volcano.si.edu/includes/images/noimage.jpg,Submarine,Undersea Features,pleistocene,26.39S,177.26W,100,99
846,Hinetapeka,https://volcano.si.edu/includes/images/noimage.jpg,Submarine,Undersea Features,pleistocene,28.831S,177.826W,100,99
847,Hingatungan,https://volcano.si.edu/includes/images/noimage.jpg,Stratovolcano,Philippines,pleistocene,10.594N,125.101E,100,99
848,Hiri,https://volcano.si.edu/gallery/photos/GVP-10480.jpg,Stratovolcano,Indonesia,holocene,0.9N,127.32E,100,99
849,Hitokappu Volcano Group [Bogatyr Ridge],https://volcano.si.edu/gallery/photos/GVP-10808.jpg,Stratovolcano,Japan,holocene,44.857N,147.403E,100,99
850,Hiuchigatake,https://volcano.si.edu/gallery/photos/GVP-10521.jpg,Stratovolcano,Japan,holocene,36.955N,139.285E,100,99
851,Hiva Oa,https://volcano.si.edu/includes/images/noimage.jpg,Shield,France,pleistocene,9.78S,139.03W,100,99
852,Hlodufell,https://volcano.si.edu/includes/images/noimage.jpg,Tuya,Iceland,pleistocene,64.93N,20.53W,100,99
853,Hobitcha Caldera,https://volcano.si.edu/gallery/photos/GVP-12575.jpg,Caldera,Ethiopia,pleistocene,6.864N,37.847E,100,99
854,Hodakadake,https://volcano.si.edu/includes/images/noimage.jpg,Caldera,Japan,pleistocene,36.286N,137.651E,100,99
855,Hodson,https://volcano.si.edu/gallery/photos/GVP-11093.jpg,Stratovolcano,United Kingdom,holocene,56.712S,27.176W,100,99
856,Hofsjokull,https://volcano.si.edu/gallery/photos/GVP-07539.jpg,Subglacial,Iceland,holocene,64.833N,18.766W,100,99
857,Hogum Range,https://volcano.si.edu/includes/images/noimage.jpg,Volcanic field,Canada,pleistocene,56.15N,126.7W,100,99
858,Hohi,https://volcano.si.edu/includes/images/noimage.jpg,Stratovolcano(es),Japan,pleistocene,33.284N,131.319E,100,99
859,Hokkaido-Komagatake,https://volcano.si.edu/gallery/photos/GVP-02141.jpg,Stratovolcano,Japan,holocene,42.063N,140.677E,100,99
860,Hokusatsu,https://volcano.si.edu/includes/images/noimage.jpg,Pyroclastic cone,Japan,pleistocene,31.872N,130.608E,100,99
861,Hollister Ridge,https://volcano.si.edu/includes/images/noimage.jpg,Submarine,Undersea Features,holocene,53.998S,139.845W,100,99
862,Homa Mountain,https://volcano.si.edu/gallery/photos/GVP-09471.jpg,Complex,Kenya,holocene,0.38S,34.5E,100,99
863,Home Reef,https://volcano.si.edu/gallery/photos/GVP-11956.jpg,Submarine,Tonga,holocene,18.992S,174.775W,100,99
864,Honggeertu,https://volcano.si.edu/gallery/photos/GVP-12642.jpg,Pyroclastic cone(s),China,holocene,41.59N,113.111E,100,99
865,Hood,https://volcano.si.edu/gallery/photos/GVP-02967.jpg,Stratovolcano,United States,holocene,45.374N,121.695W,100,99
866,Hoodoo Mountain,https://volcano.si.edu/gallery/photos/GVP-09642.jpg,Subglacial,Canada,holocene,56.78N,131.28W,100,99
867,Hornopiren,https://volcano.si.edu/gallery/photos/GVP-12161.jpg,Stratovolcano,Chile,holocene,41.874S,72.431W,100,99
868,Horohoro-Tokushumbetsu,https://volcano.si.edu/includes/images/noimage.jpg,Stratovolcano(es),Japan,pleistocene,42.631N,141.146E,100,99
