Volcano_ID,Volcano_Name,Volcano_Image,Volcano_Type,Country,epoch_period,Latitude,Longitude
2154,Steamboat Springs,https://volcano.si.edu/gallery/photos/GVP-06773.jpg,Lava dome(s),United States,pleistocene,39.375°N,119.72°W
2155,Steller,https://volcano.si.edu/gallery/photos/GVP-09565.jpg,Stratovolcano,United States,holocene,58.43°N,154.4°W
2156,Stepovak Bay Group,https://volcano.si.edu/gallery/photos/GVP-12313.jpg,Volcanic field,United States,holocene,55.917°N,160.017°W
2157,Stromboli,https://volcano.si.edu/gallery/photos/GVP-09131.jpg,Stratovolcano,Italy,holocene,38.789°N,15.213°E
2158,Strutur,https://volcano.si.edu/includes/images/noimage.jpg,Tuya,Iceland,pleistocene,63.839°N,18.932°W
2159,Sturge Island,https://volcano.si.edu/gallery/photos/GVP-12671.jpg,Stratovolcano,Antarctica,holocene,67.4°S,164.83°E
2160,Sturgeon Volcanic Province,https://volcano.si.edu/includes/images/noimage.jpg,Shield(s),Australia,pleistocene,20.35°S,144.25°E
2161,Suaru,https://volcano.si.edu/includes/images/noimage.jpg,Stratovolcano,Papua New Guinea,pleistocene,6.25°S,144.83°E
2162,Submarine Volcano NNE of Iriomotejima,https://volcano.si.edu/gallery/photos/GVP-12564.jpg,Submarine,Japan,holocene,24.57°N,123.93°E
2163,Suchitan,https://volcano.si.edu/gallery/photos/GVP-04035.jpg,Stratovolcano(es),Guatemala,holocene,14.4°N,89.78°W
2164,Sugarloaf,https://volcano.si.edu/includes/images/noimage.jpg,Volcanic field,Papua New Guinea,pleistocene,5.78°S,143.75°E
2165,Suiyo Seamount,https://volcano.si.edu/includes/images/noimage.jpg,Submarine,Japan,holocene,28.575°N,140.633°E
2166,Sukadana Basalts,https://volcano.si.edu/includes/images/noimage.jpg,Fissure vent,Indonesia,pleistocene,5.25°S,105.65°E
2167,Sukai-Kesemaru,https://volcano.si.edu/includes/images/noimage.jpg,Stratovolcano(es),Japan,pleistocene,36.687°N,139.34°E
2168,Sultan,https://volcano.si.edu/includes/images/noimage.jpg,Volcanic field,Pakistan,pleistocene,29.1°N,62.8°E
2169,Sultan Hamud-Simba,https://volcano.si.edu/includes/images/noimage.jpg,Volcanic field,Kenya,pleistocene,2.12°S,37.4°E
2170,Sulu Range,https://volcano.si.edu/gallery/photos/GVP-11749.jpg,Stratovolcano(es),Papua New Guinea,holocene,5.5°S,150.942°E
2171,Sumaco,https://volcano.si.edu/gallery/photos/GVP-11300.jpg,Stratovolcano,Ecuador,holocene,0.538°S,77.626°W
2172,Sumbing,https://volcano.si.edu/gallery/photos/GVP-12040.jpg,Stratovolcano,Indonesia,holocene,2.414°S,101.728°E
2173,Sumbing,https://volcano.si.edu/gallery/photos/GVP-01082.jpg,Stratovolcano,Indonesia,holocene,7.384°S,110.07°E
2174,Sumisujima,https://volcano.si.edu/gallery/photos/GVP-10575.jpg,Submarine,Japan,holocene,31.44°N,140.051°E
2175,Sumon,https://volcano.si.edu/includes/images/noimage.jpg,Stratovolcano,Japan,pleistocene,37.395°N,139.14°E
2176,Sunagohara,https://volcano.si.edu/includes/images/noimage.jpg,Caldera,Japan,pleistocene,37.454°N,139.688°E
2177,Sundoro,https://volcano.si.edu/gallery/photos/GVP-01077.jpg,Stratovolcano,Indonesia,holocene,7.302°S,109.996°E
2178,Sunequera,https://volcano.si.edu/includes/images/noimage.jpg,Shield,Bolivia,pleistocene,21.98°S,67.23°W
2179,Suoh,https://volcano.si.edu/gallery/photos/GVP-04513.jpg,Caldera(s),Indonesia,holocene,5.25°S,104.27°E
2180,Suphan Dagi,https://volcano.si.edu/gallery/photos/GVP-11993.jpg,Stratovolcano,Turkey,pleistocene,38.931°N,42.833°E
2181,Supply Reef,https://volcano.si.edu/includes/images/noimage.jpg,Submarine,United States,holocene,20.13°N,145.1°E
2182,Suretamatai,https://volcano.si.edu/gallery/photos/GVP-11112.jpg,Complex,Vanuatu,holocene,13.8°S,167.47°E
2183,Suswa,https://volcano.si.edu/gallery/photos/GVP-11476.jpg,Shield,Kenya,holocene,1.151°S,36.357°E
2184,Sutter Buttes,https://volcano.si.edu/includes/images/noimage.jpg,Lava dome(s),United States,pleistocene,39.206°N,121.821°W
2185,Suwanosejima,https://volcano.si.edu/gallery/photos/GVP-06460.jpg,Stratovolcano(es),Japan,holocene,29.638°N,129.714°E
2186,Sverrefjell,https://volcano.si.edu/includes/images/noimage.jpg,Pyroclastic cone,Norway,pleistocene,79.43°N,13.3°E
2187,SW Usangu Basin,https://volcano.si.edu/includes/images/noimage.jpg,Lava dome(s),Tanzania,pleistocene,8.75°S,33.8°E
2188,Taal,https://volcano.si.edu/gallery/photos/GVP-01888.jpg,Caldera,Philippines,holocene,14.002°N,120.993°E
2189,Taapaca,https://volcano.si.edu/gallery/photos/GVP-11225.jpg,Complex,Chile,holocene,18.1°S,69.5°W
2190,Tabar,https://volcano.si.edu/includes/images/noimage.jpg,Stratovolcano,Papua New Guinea,pleistocene,2.97°S,152.043°E
2191,Tabarin Peninsula,https://volcano.si.edu/includes/images/noimage.jpg,Shield?,Antarctica,pleistocene,63.6°S,57°W
2192,Tablas  Cerro las,https://volcano.si.edu/includes/images/noimage.jpg,Stratovolcano(es),El Salvador,pleistocene,14.07°N,89.4°W
2193,Table Mountain,https://volcano.si.edu/includes/images/noimage.jpg,Stratovolcano,United States,pleistocene,40.557°N,121.55°W
2194,Tabun Urtu-Ula,https://volcano.si.edu/includes/images/noimage.jpg,Unknown,Mongolia,pleistocene,44.85°N,107.63°E
2195,Taburete,https://volcano.si.edu/gallery/photos/GVP-07629.jpg,Stratovolcano,El Salvador,holocene,13.435°N,88.532°W
2196,Tacana,https://volcano.si.edu/gallery/photos/GVP-07795.jpg,Stratovolcano,Mexico,holocene,15.132°N,92.109°W
2197,Tacora,https://volcano.si.edu/gallery/photos/GVP-11201.jpg,Stratovolcano(es),Chile,holocene,17.72°S,69.77°W
2198,Tafahi,https://volcano.si.edu/gallery/photos/GVP-10796.jpg,Stratovolcano,Tonga,holocene,15.85°S,173.72°W
2199,Tafna Beni Saf,https://volcano.si.edu/includes/images/noimage.jpg,Volcanic field,Algeria,pleistocene,35.28°N,1.45°W
2200,Taftan,https://volcano.si.edu/gallery/photos/GVP-10450.jpg,Stratovolcano,Iran,holocene,28.6°N,61.13°E
2201,Tafu-Maka,https://volcano.si.edu/gallery/photos/GVP-12106.jpg,Submarine,Tonga,holocene,15.37°S,174.23°W
2202,Taga,https://volcano.si.edu/includes/images/noimage.jpg,Stratovolcano,Japan,pleistocene,35.078°N,139.031°E
2203,Tahalra Volcanic Field,https://volcano.si.edu/gallery/photos/GVP-11926.jpg,Pyroclastic cone(s),Algeria,holocene,22.67°N,5°E
2204,Tahiti-Iti,https://volcano.si.edu/includes/images/noimage.jpg,Shield,France,pleistocene,17.798°S,149.237°W
2205,Tahiti-Nui,https://volcano.si.edu/includes/images/noimage.jpg,Shield,France,pleistocene,17.696°S,149.523°W
2206,Tahual,https://volcano.si.edu/gallery/photos/GVP-04038.jpg,Stratovolcano,Guatemala,holocene,14.43°N,89.9°W
2207,Taihangshanlu,https://volcano.si.edu/includes/images/noimage.jpg,Unknown,China,pleistocene,38°N,113.75°E
2208,Tair  Jebel at,https://volcano.si.edu/gallery/photos/GVP-11901.jpg,Stratovolcano,Yemen,holocene,15.55°N,41.83°E
2209,Taisetsuzan,https://volcano.si.edu/gallery/photos/GVP-08914.jpg,Stratovolcano(es),Japan,holocene,43.664°N,142.854°E
2210,Tajumulco,https://volcano.si.edu/gallery/photos/GVP-07799.jpg,Stratovolcano,Guatemala,holocene,15.043°N,91.903°W
2211,Takaharayama,https://volcano.si.edu/gallery/photos/GVP-08927.jpg,Stratovolcano,Japan,holocene,36.9°N,139.777°E
2212,Takahe,https://volcano.si.edu/gallery/photos/GVP-11094.jpg,Shield,Antarctica,holocene,76.28°S,112.08°W
2213,Takamatsu,https://volcano.si.edu/includes/images/noimage.jpg,Stratovolcano,Japan,pleistocene,38.965°N,140.61°E
2214,Takara,https://volcano.si.edu/includes/images/noimage.jpg,Shield,Japan,pleistocene,35.343°N,134.922°E
2215,Takawangha,https://volcano.si.edu/gallery/photos/GVP-11999.jpg,Stratovolcano,United States,holocene,51.873°N,178.006°W
2216,Takayashiro,https://volcano.si.edu/includes/images/noimage.jpg,Stratovolcano,Japan,pleistocene,36.796°N,138.407°E
2217,Takuan Group,https://volcano.si.edu/gallery/photos/GVP-12595.jpg,Compound,Papua New Guinea,holocene,6.442°S,155.608°E
2218,Takur-Takur,https://volcano.si.edu/includes/images/noimage.jpg,Unknown,Indonesia,pleistocene,3.222°N,98.627°E
2219,Talagabodas,https://volcano.si.edu/gallery/photos/GVP-10068.jpg,Stratovolcano,Indonesia,holocene,7.208°S,108.07°E
2220,Talakmau,https://volcano.si.edu/gallery/photos/GVP-04511.jpg,Complex,Indonesia,holocene,0.079°N,99.98°E
2221,Talang,https://volcano.si.edu/gallery/photos/GVP-01016.jpg,Stratovolcano,Indonesia,holocene,0.979°S,100.681°E
2222,Tamagawa,https://volcano.si.edu/includes/images/noimage.jpg,Caldera,Japan,pleistocene,39.897°N,140.781°E
2223,Tambo Quemado,https://volcano.si.edu/gallery/photos/GVP-12533.jpg,Pyroclastic shield,Bolivia,holocene,18.62°S,68.75°W
2224,Tambor Grande,https://volcano.si.edu/gallery/photos/GVP-11562.jpg,Caldera,Nicaragua,pleistocene,10.97°N,84.08°W
2225,Tambora,https://volcano.si.edu/gallery/photos/GVP-11509.jpg,Stratovolcano,Indonesia,holocene,8.25°S,118°E
2226,Tampomas,https://volcano.si.edu/gallery/photos/GVP-04522.jpg,Stratovolcano,Indonesia,holocene,6.77°S,107.95°E
2227,Tana,https://volcano.si.edu/gallery/photos/GVP-11860.jpg,Stratovolcano(es),United States,holocene,52.83°N,169.77°W
2228,Tanaba,https://volcano.si.edu/includes/images/noimage.jpg,Stratovolcano,Japan,pleistocene,34.907°N,138.852°E
2229,Tanada,https://volcano.si.edu/includes/images/noimage.jpg,Shield,United States,pleistocene,62.3°N,143.52°W
2230,Tanaga,https://volcano.si.edu/gallery/photos/GVP-11998.jpg,Stratovolcano(es),United States,holocene,51.885°N,178.146°W
2231,Tandikat-Singgalang,https://volcano.si.edu/gallery/photos/GVP-00548.jpg,Stratovolcano(es),Indonesia,holocene,0.39°S,100.331°E
2232,Tanga,https://volcano.si.edu/includes/images/noimage.jpg,Stratovolcano,Papua New Guinea,pleistocene,3.5°S,153.22°E
2233,Tangaroa,https://volcano.si.edu/gallery/photos/GVP-12044.jpg,Submarine,New Zealand,holocene,36.321°S,178.028°E
2234,Tanggamus,https://volcano.si.edu/includes/images/noimage.jpg,Stratovolcano,Indonesia,pleistocene,5.427°S,104.675°E
2235,Tangi,https://volcano.si.edu/includes/images/noimage.jpg,Stratovolcano,Papua New Guinea,pleistocene,5.67°S,148.4°E
2236,Tangkoko-Duasudara,https://volcano.si.edu/gallery/photos/GVP-01271.jpg,Stratovolcano,Indonesia,holocene,1.518°N,125.185°E
2237,Tangkuban Parahu,https://volcano.si.edu/gallery/photos/GVP-00599.jpg,Stratovolcano,Indonesia,holocene,6.77°S,107.6°E
2238,Tangy'n,https://volcano.si.edu/includes/images/noimage.jpg,Unknown,China,pleistocene,35.25°N,114.5°E
2239,Tao-Rusyr Caldera,https://volcano.si.edu/gallery/photos/GVP-02268.jpg,Stratovolcano,Russia,holocene,49.34°N,154.725°E
2240,Taos Plateau,https://volcano.si.edu/includes/images/noimage.jpg,Volcanic field,United States,pleistocene,36.83°N,105.83°W
2241,Tara  Batu,https://volcano.si.edu/gallery/photos/GVP-06345.jpg,Stratovolcano,Indonesia,holocene,7.791°S,123.585°E
2242,Taradake,https://volcano.si.edu/includes/images/noimage.jpg,Stratovolcano,Japan,pleistocene,32.984°N,130.079°E
2243,Tarakan,https://volcano.si.edu/gallery/photos/GVP-11747.jpg,Pyroclastic cone(s),Indonesia,holocene,1.83°N,127.83°E
2244,Taranaki,https://volcano.si.edu/gallery/photos/GVP-00337.jpg,Stratovolcano,New Zealand,holocene,39.3°S,174.07°E
2245,Tarowa,https://volcano.si.edu/includes/images/noimage.jpg,Caldera,Indonesia,pleistocene,8.704°S,118.161°E
2246,Taryatu-Chulutu,https://volcano.si.edu/gallery/photos/GVP-11090.jpg,Volcanic field,Mongolia,holocene,48.133°N,99.95°E
2247,Tashiro,https://volcano.si.edu/includes/images/noimage.jpg,Stratovolcano,Japan,pleistocene,40.426°N,140.412°E
2248,Tat Ali,https://volcano.si.edu/gallery/photos/GVP-11213.jpg,Shield,Ethiopia,holocene,13.284°N,41.063°E
2249,Tata Sabaya,https://volcano.si.edu/gallery/photos/GVP-11198.jpg,Stratovolcano,Bolivia,holocene,19.13°S,68.53°W
2250,Tatajachura  Cerro,https://volcano.si.edu/includes/images/noimage.jpg,Stratovolcano,Chile,pleistocene,19.5°S,69.12°W
2251,Tatio  Volcan,https://volcano.si.edu/includes/images/noimage.jpg,Stratovolcano,Chile,pleistocene,22.42°S,68.02°W
2252,Tatun Volcanic Group,https://volcano.si.edu/gallery/photos/GVP-12132.jpg,Lava dome(s),Taiwan,holocene,25.178°N,121.553°E
2253,Ta'u,https://volcano.si.edu/gallery/photos/GVP-12008.jpg,Shield,United States,holocene,14.23°S,169.454°W
2254,Taunshits,https://volcano.si.edu/gallery/photos/GVP-06495.jpg,Stratovolcano,Russia,holocene,54.528°N,159.804°E
2255,Taupo,https://volcano.si.edu/gallery/photos/GVP-01618.jpg,Caldera,New Zealand,holocene,38.82°S,176°E
2256,Tauranga Volcanic Centre,https://volcano.si.edu/includes/images/noimage.jpg,Volcanic field,New Zealand,pleistocene,37.833°S,176.1°E
2257,Taveuni,https://volcano.si.edu/gallery/photos/GVP-12560.jpg,Shield,Fiji,holocene,16.82°S,179.97°W
2258,Tavui,https://volcano.si.edu/gallery/photos/GVP-11045.jpg,Caldera,Papua New Guinea,holocene,4.12°S,152.2°E
2259,Tawau Hills,https://volcano.si.edu/includes/images/noimage.jpg,Pyroclastic cone,Malaysia,pleistocene,4.383°N,117.95°E
2260,Taylor Butte,https://volcano.si.edu/includes/images/noimage.jpg,Shield,United States,pleistocene,43.805°N,122.018°W
2261,Taylor Valley,https://volcano.si.edu/includes/images/noimage.jpg,Pyroclastic cone(s),Antarctica,pleistocene,77.748°S,161.526°E
2262,Taylor Volcanic Field,https://volcano.si.edu/includes/images/noimage.jpg,Stratovolcano,United States,pleistocene,35.33°N,107.45°W
2263,Tazawa,https://volcano.si.edu/includes/images/noimage.jpg,Caldera(?),Japan,pleistocene,39.718°N,140.665°E
2264,Te Kawa,https://volcano.si.edu/includes/images/noimage.jpg,Cone,New Zealand,pleistocene,38.079°S,175.295°E
2265,Teahitia,https://volcano.si.edu/includes/images/noimage.jpg,Submarine,France,holocene,17.564°S,148.821°W
2266,Tecapa,https://volcano.si.edu/gallery/photos/GVP-07628.jpg,Stratovolcano,El Salvador,holocene,13.494°N,88.502°W
2267,Tecuamburro,https://volcano.si.edu/gallery/photos/GVP-04024.jpg,Stratovolcano,Guatemala,holocene,14.156°N,90.407°W
2268,Tekletunup,https://volcano.si.edu/includes/images/noimage.jpg,Shield,Russia,pleistocene,57.75°N,160.23°E
2269,Telago  Gunung,https://volcano.si.edu/includes/images/noimage.jpg,Unknown,Indonesia,pleistocene,4.47°N,96.82°E
2270,Telapón,https://volcano.si.edu/includes/images/noimage.jpg,Stratovolcano,Mexico,pleistocene,19.37°N,98.72°W
2271,Telica,https://volcano.si.edu/gallery/photos/GVP-08082.jpg,Stratovolcano(es),Nicaragua,holocene,12.606°N,86.84°W
2272,Telomoyo,https://volcano.si.edu/gallery/photos/GVP-08686.jpg,Stratovolcano,Indonesia,holocene,7.362°S,110.4°E
2273,Telong  Bur ni,https://volcano.si.edu/gallery/photos/GVP-12019.jpg,Stratovolcano,Indonesia,holocene,4.769°N,96.821°E
2274,Telor  Bukit,https://volcano.si.edu/includes/images/noimage.jpg,Pyroclastic cone,Indonesia,pleistocene,1.245°S,103.523°E
2275,Tenaroh  Bukit,https://volcano.si.edu/includes/images/noimage.jpg,Unknown,Indonesia,pleistocene,3.12°N,98.63°E
2276,Tenchozan,https://volcano.si.edu/gallery/photos/GVP-12611.jpg,Crater rows,Japan,holocene,44.044°N,145.086°E
2277,Tenduruk Dagi,https://volcano.si.edu/gallery/photos/GVP-11756.jpg,Shield,Turkey,holocene,39.356°N,43.874°E
2278,Tenerife,https://volcano.si.edu/gallery/photos/GVP-08897.jpg,Stratovolcano,Spain,holocene,28.271°N,16.641°W
2279,Tengchong,https://volcano.si.edu/gallery/photos/GVP-06792.jpg,Pyroclastic cone(s),China,holocene,25.23°N,98.5°E
2280,Tengger Caldera,https://volcano.si.edu/gallery/photos/GVP-01127.jpg,Stratovolcano(es),Indonesia,holocene,7.942°S,112.95°E
2281,Tengu-Hirayama,https://volcano.si.edu/includes/images/noimage.jpg,Stratovolcano(es),Japan,pleistocene,43.776°N,143.016°E
2282,Tenorio,https://volcano.si.edu/gallery/photos/GVP-04235.jpg,Stratovolcano(es),Costa Rica,holocene,10.673°N,85.015°W
2283,Tenshi,https://volcano.si.edu/includes/images/noimage.jpg,Stratovolcano,Japan,pleistocene,34.924°N,138.968°E
2284,Teon,https://volcano.si.edu/gallery/photos/GVP-06348.jpg,Stratovolcano,Indonesia,holocene,6.976°S,129.144°E
2285,Tepetiltic,https://volcano.si.edu/gallery/photos/GVP-03651.jpg,Stratovolcano,Mexico,pleistocene,21.27°N,104.7°W
2286,Tepi,https://volcano.si.edu/gallery/photos/GVP-11727.jpg,Shield,Ethiopia,holocene,7.42°N,35.43°E
2287,Tequila,https://volcano.si.edu/gallery/photos/GVP-07579.jpg,Stratovolcano,Mexico,pleistocene,20.788°N,103.847°W
2288,Terceira,https://volcano.si.edu/gallery/photos/GVP-12003.jpg,Stratovolcano(es),Portugal,holocene,38.73°N,27.32°W
2289,Terpuk,https://volcano.si.edu/gallery/photos/GVP-12058.jpg,Shield,Russia,holocene,57.2°N,159.83°E
2290,Terre de Bas,https://volcano.si.edu/includes/images/noimage.jpg,Stratovolcano(es),France,pleistocene,15.87°N,61.63°W
2291,Terror,https://volcano.si.edu/includes/images/noimage.jpg,Shield,Antarctica,pleistocene,77.52°S,168.55°E
2292,Teu Minas,https://volcano.si.edu/includes/images/noimage.jpg,Stratovolcano,Indonesia,pleistocene,5.17°N,96.43°E
2293,Thaton,https://volcano.si.edu/includes/images/noimage.jpg,Fissure vent(s),Burma (Myanmar),pleistocene,17.42°N,96.95°E
2294,Theistareykir,https://volcano.si.edu/gallery/photos/GVP-06007.jpg,Shield,Iceland,holocene,65.883°N,16.967°W
2295,Thielsen,https://volcano.si.edu/includes/images/noimage.jpg,Shield,United States,pleistocene,43.153°N,122.065°W
2296,Thomazeau,https://volcano.si.edu/includes/images/noimage.jpg,Pyroclastic cone(s),Haiti,pleistocene,18.68°N,72.08°W
2297,Thompson,https://volcano.si.edu/includes/images/noimage.jpg,Submarine,New Zealand,pleistocene,35.285°S,178.863°E
2298,Thordarhyrna,https://volcano.si.edu/gallery/photos/GVP-12665.jpg,Stratovolcano,Iceland,holocene,64.267°N,17.617°W
2299,Thorisjokull,https://volcano.si.edu/includes/images/noimage.jpg,Subglacial,Iceland,pleistocene,64.53°N,20.7°W
2300,Three Fingered Jack,https://volcano.si.edu/includes/images/noimage.jpg,Shield(s),United States,pleistocene,44.48°N,121.842°W
2301,Three Sisters,https://volcano.si.edu/gallery/photos/GVP-03062.jpg,Complex,United States,holocene,44.133°N,121.767°W
2302,Ticsani,https://volcano.si.edu/gallery/photos/GVP-12340.jpg,Lava dome(s),Peru,holocene,16.755°S,70.595°W
2303,Tidore,https://volcano.si.edu/gallery/photos/GVP-05832.jpg,Stratovolcano,Indonesia,holocene,0.658°N,127.4°E
2304,Tiga  Bukit,https://volcano.si.edu/includes/images/noimage.jpg,Stratovolcano,Indonesia,pleistocene,3.308°S,102.256°E
2305,Tigalalu,https://volcano.si.edu/gallery/photos/GVP-11707.jpg,Stratovolcano,Indonesia,holocene,0.07°N,127.42°E
2306,Tigilsky,https://volcano.si.edu/includes/images/noimage.jpg,Shield,Russia,pleistocene,56.812°N,159.111°E
2307,Tigre  El,https://volcano.si.edu/gallery/photos/GVP-04066.jpg,Stratovolcano,El Salvador,holocene,13.47°N,88.43°W
2308,Tigre  Isla del,https://volcano.si.edu/gallery/photos/GVP-04079.jpg,Stratovolcano,Honduras,holocene,13.274°N,87.639°W
2309,Tilaran  Cerro,https://volcano.si.edu/gallery/photos/GVP-11395.jpg,Shield,Costa Rica,pleistocene,10.451°N,84.978°W
2310,Tilocalar,https://volcano.si.edu/gallery/photos/GVP-12348.jpg,Lava cone(es),Chile,holocene,23.97°S,68.13°W
2311,Tilu,https://volcano.si.edu/includes/images/noimage.jpg,Stratovolcano,Indonesia,pleistocene,7.156°S,107.529°E
2312,Tin Taralle Volcanic Field,https://volcano.si.edu/includes/images/noimage.jpg,Volcanic field,Niger,pleistocene,18.27°N,9.33°E
2313,Tinakula,https://volcano.si.edu/gallery/photos/GVP-10475.jpg,Stratovolcano,Solomon Islands,holocene,10.386°S,165.804°E
2314,Tindfjallajokull,https://volcano.si.edu/gallery/photos/GVP-07546.jpg,Stratovolcano,Iceland,holocene,63.783°N,19.716°W
2315,Tinguiririca,https://volcano.si.edu/gallery/photos/GVP-06926.jpg,Stratovolcano,Chile,holocene,34.814°S,70.352°W
